text,TARGET,dialogue_id,turn_id,type,source
"In history, Jews have been persecuted and killed. What you claim is dangerous. ",JEWS,1896,3,CN,session_2
Why are jews allowed to vote? They’re a different religion and they shouldn't be allowed to have their say.,JEWS,1897,0,HS,session_2
This is not what being a citizen is about. The idea is that each citizen has the right to choose their faith and also choose who to vote.,JEWS,1897,1,CN,session_2
Jews are subversive agents in America! If we allow them to vote they will subvert our government and try to replace it with their religion.,JEWS,1897,2,HS,session_2
The idea that Jews are trying to overthrow the government is completely groundless. I honestly don't see any link between Jewish people and the overthrow of our government.,JEWS,1897,3,CN,session_2
"Women should not be allowed to vote, this is a male-dominated country and they have no place in our democracy.",WOMEN,1898,0,HS,session_2
"A country can't be ""male dominated"" but also a democracy, since democracy is about equal rights and opportunities for everyone.",WOMEN,1898,1,CN,session_2
What? It's clear that we began to break down when we allowed women to vote/meddle in our civilizations that we had built and maintained for thousands of years. A completely different energy and thought pattern. They are weak and brought our society down to their emotional soft level.,WOMEN,1898,2,HS,session_2
Why is softness a problem? Everyone has the right to feel their emotions without being trapped into a gender stereotype.,WOMEN,1898,3,CN,session_2
"Being soft isn't a problem when women this attitude in their home. Equality is crap, even for them. The more power women have, the more they depart from domestic duties, the unhappier they become. ",WOMEN,1898,4,HS,session_2
Women are stressed about balancing family and career because men are still not equally sharing responsibilities at home.,WOMEN,1898,5,CN,session_2
We cannot allow people to come in from certain countries.,MIGRANTS,1899,0,HS,session_2
Don't you think that migrants deserve to have a dignified life in our country? Banning certain nationalities is not the solution.,MIGRANTS,1899,1,CN,session_2
"It is because migrants are a burden to the host country, they are not welcome and we should remove them.",MIGRANTS,1899,2,HS,session_2
"Why do you consider immigrants a burden on the economy when they come here to work and pay taxes? And not only do they contribute, but they also want to integrate.",MIGRANTS,1899,3,CN,session_2
"Immigrants don't contribute to anything, they hurt the finance of our country by taking jobs and services without paying taxes.",MIGRANTS,1899,4,HS,session_2
"This is false. Let's start by saying that immigrants buy American products, which helps create jobs, and then they often open new businesses that usually hire more employees than other businesses owned by native citizens. Moreover, the more immigrants a state has the lower the unemployment rates are. All in all, they contribute a lot.",MIGRANTS,1899,5,CN,session_2
Women are not worth being on the same bus as a men.,WOMEN,1900,0,HS,session_2
"Every individual is created to be equal and regardless of your opinion, you should respect people's personal choices.",WOMEN,1900,1,CN,session_2
I'm tired of this lame feminist ideology. Feminism is about the power and control of women over men.,WOMEN,1900,2,HS,session_2
"It is not about power or control, it is about equality.",WOMEN,1900,3,CN,session_2
"Women are nothing but trouble human beings to any man, they must be submissive to him and stop worrying about useless equality.",WOMEN,1900,4,HS,session_2
"You are correct when you say that women are human beings. They are worthy of our care and respect. It's less correct saying that they are ""trouble"" to men. What kind of trouble?",WOMEN,1900,5,CN,session_2
"Skin color does matter, in fact all blacks are beasts and sexual predators.",POC,1901,0,HS,session_2
"This reminds me of white supremacists talking about the Central Park Five. If you remember, they said that the process was fair, they had a good attorney, and that the only reason for the sentence was that they were guilty, when in fact the process was not fair at all. This is what happens when we let prejudice like the one you expressed spread around.",POC,1901,1,CN,session_2
Niggas are the cause of the economic crisis.,POC,1901,2,HS,session_2
"Everyone is blamed for it: the ruling elite, then migrants, then people of color...whatever the real cause, the problem can be solved by acceptance, tolerance and working together.",POC,1901,3,CN,session_2
Society's problems are caused by black people and we cannot coexist with blacks who are inherently violent.,POC,1901,4,HS,session_2
"Given that there is no evidence of any particular group's inherent violence, we can argue that we're all in this together, and stop to target them.",POC,1901,5,CN,session_2
"Muslims are invading us. They say they are our brothers, but they are just a bunch of criminals and terrorists.",MUSLIMS,1902,0,HS,session_2
The core values of Islam are similar to the Western ones. It's completely false to claim that Islam is destroying Western culture.,MUSLIMS,1902,1,CN,session_2
What are you saying? Islam is clearly incompatible with Western culture.,MUSLIMS,1902,2,HS,session_2
"The Western world has always been filled with diverse people, and Muslims have been a part of Europe for centuries. How can they be incompatible with it?",MUSLIMS,1902,3,CN,session_2
"The West is modern, Muslims are not and therefore don't have a place here.",MUSLIMS,1902,4,HS,session_2
"In light of the large number of Muslims who live peacefully within our societies, I would not say that Muslims do not have a place in modern western countries.",MUSLIMS,1902,5,CN,session_2
All blacks are rapists.,POC,1903,0,HS,session_2
Can you back this up with data? Yours seems like a gross generalization.,POC,1903,1,CN,session_2
I generalize because niggas are not as British as we are. They are just an inferior type of citizens.,POC,1903,2,HS,session_2
"Can't people be proud of being British, regardless of the colour of their skin?",POC,1903,3,CN,session_2
No! Where is your love in White Britain?,POC,1903,4,HS,session_2
"The color of my skin has nothing to do with my love and support for my country, however I can't support racism.",POC,1903,5,CN,session_2
Gays are just trying to take over the world.,LGBT+,1904,0,HS,session_2
"That statement is not true. Rather than spreading hatred, we should promote the values of a inclusive society, such as love and respect for others.",LGBT+,1904,1,CN,session_2
Just because we accept homosexuality doesn't mean we have to accept transgenders as well.,LGBT+,1904,2,HS,session_2
I believe that people who are transgender should be accepted as equally as others. They are less comfortable with their gender they were assigned at birth but this does not mean they don't deserve acceptance.,LGBT+,1904,3,CN,session_2
"All women are subhuman, they are just there to serve men, and that is all.",WOMEN,1905,0,HS,session_2
All women are human beings. There's a problem when women believe they're subhuman because they were told so.,WOMEN,1905,1,CN,session_2
And what are they? Women shouldn't be treated as humans: they are all bitches.,WOMEN,1905,2,HS,session_2
Do you really believe that all women are the same? The human rights of women have to be respected.,WOMEN,1905,3,CN,session_2
Migrants are a burden to us.,MIGRANTS,1906,0,HS,session_2
"The migrants that come here work and pay taxes, they're far from a burden.",MIGRANTS,1906,1,CN,session_2
What are you saying? Migrants steal our jobs and do not pay taxes.,MIGRANTS,1906,2,HS,session_2
"No, migrants pay taxes, earn a salary, and care for our sick and elderly.",MIGRANTS,1906,3,CN,session_2
"Migrants in the UK don't pay income tax, but they receive public services. They should have no say in our country.",MIGRANTS,1906,4,HS,session_2
They should have a say since they contributed a lot to our country over many generations.,MIGRANTS,1906,5,CN,session_2
"Every Muslim is a potential terrorist, of course they will be attacked for it.",MUSLIMS,1907,0,HS,session_2
Islam is a peaceful religion and has nothing to do with extremist hatred that has been the cause of violence in many countries.,MUSLIMS,1907,1,CN,session_2
Islam doctrine is a bad religion.,MUSLIMS,1907,2,HS,session_2
"Islam is a religion, and not a bad one. Why do you think this?",MUSLIMS,1907,3,CN,session_2
Because Islam is a violent religion.,MUSLIMS,1907,4,HS,session_2
Why are you saying this? Islam is a religion of peace.,MUSLIMS,1907,5,CN,session_2
